Do,Ph,ORP,EC,TDS,Water_Temp,CDO,CpH,CORP,CEC,CTDS,CWT,wqc
5.781,6.9452,32.5709,1574.193,46.9208,21.785,Low,Normal,Low,Abnormal,Low,Normal,Polluted
5.179,6.9177,59.868,277.4193,44.9658,22.3715,Low,Normal,Low,Normal,Low,Normal,Polluted
5.238,6.9452,87.263,1038.71,43.0108,22.958,Low,Normal,Low,High,Low,Normal,Polluted
5.064,6.9177,114.5601,270.9677,46.9208,23.1535,Low,Normal,Low,Normal,Low,Normal,Polluted
5.064,6.9727,141.9876,1563.441,29.3255,23.1535,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.755,6.9727,169.3092,296.7742,50.8309,24.0332,Low,Normal,Low,Normal,Normal,Normal,Polluted
5.118,6.9727,196.639,264.5161,29.3255,24.131,Low,Normal,Low,Normal,Low,Normal,Polluted
4.962,7.1653,223.8465,1584.946,46.9208,24.7175,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.755,6.8902,251.2089,1572.043,46.9208,24.3265,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.506,6.9177,278.563,1550.538,46.9208,24.8153,Low,Normal,Low,Abnormal,Low,Normal,Polluted
3.856,6.9727,305.8928,1565.591,41.0557,25.0108,Abnormal,Normal,Normal,Abnormal,Low,Normal,Polluted
4.35,6.9452,333.2551,286.0215,44.9658,24.3265,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
3.945,6.9727,360.5116,1150.538,33.2356,24.8153,Abnormal,Normal,Normal,High,Low,Normal,Polluted
4.661,7.0553,387.8739,288.172,50.8309,24.7175,Low,Normal,Normal,Normal,Normal,Normal,Unpolluted
4.402,6.9452,118.7243,247.3118,50.8309,24.4242,Low,Normal,Low,Normal,Normal,Normal,Polluted
3.997,7.1653,91.4272,1561.29,44.9658,24.6198,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.997,6.9727,64.1708,1563.441,46.9208,24.7175,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.854,6.9727,36.8573,1554.839,43.0108,23.9355,Low,Normal,Low,Abnormal,Low,Normal,Polluted
5.403,6.9727,9.5845,1593.548,46.9208,22.958,Low,Normal,Abnormal,Abnormal,Low,Normal,Polluted
5.119,6.9452,17.7045,1526.882,44.9658,23.2512,Low,Normal,Abnormal,Abnormal,Low,Normal,Polluted
5.296,6.9727,45.1157,447.3118,43.0108,22.3715,Low,Normal,Low,Normal,Low,Normal,Polluted
4.854,7.0278,72.5432,273.1183,41.0557,23.349,Low,Normal,Low,Normal,Low,Normal,Polluted
4.854,7.0278,99.9137,673.1183,41.0557,23.5445,Low,Normal,Low,High,Low,Normal,Polluted
4.633,6.9177,127.2271,296.7742,46.9208,23.5445,Low,Normal,Low,Normal,Low,Normal,Polluted
5.179,7.2203,154.5161,270.9677,50.8309,22.7625,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.688,7.1653,181.8703,1584.946,29.3255,23.2512,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.257,6.9727,209.1675,270.9677,46.9208,23.5445,Low,Normal,Low,Normal,Low,Normal,Polluted
5.002,7.0002,236.4239,1578.495,29.3255,22.6647,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.86,6.9727,263.7537,1578.495,54.741,21.6872,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.895,6.9177,291.0916,1554.839,50.8309,22.4692,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
5.002,7.2203,318.4376,1563.441,33.2356,22.4692,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
4.965,7.0278,345.8162,262.3656,46.9208,23.1535,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
5.02,6.9727,373.089,275.2688,43.0108,23.6422,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.854,6.9177,400.3372,270.9677,46.9208,23.349,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.205,6.9727,106.1062,1556.989,33.2356,24.0332,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.713,6.8902,78.9313,1565.591,54.741,24.4242,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.454,6.9452,51.5933,279.5699,29.3255,24.8153,Low,Normal,Low,Normal,Low,Normal,Polluted
4.454,6.9177,24.3532,438.7097,44.9658,24.913,Low,Normal,Abnormal,Normal,Low,Normal,Polluted
4.308,7.0553,3.0173,1556.989,29.3255,24.8153,Low,Normal,Abnormal,Abnormal,Low,Normal,Polluted
4.153,6.9177,30.3552,679.5699,50.8309,24.7175,Low,Normal,Low,High,Normal,Normal,Polluted
4.308,7.1653,57.636,273.1183,29.3255,24.8153,Low,Normal,Low,Normal,Low,Normal,Polluted
4.188,6.9727,84.9414,1546.237,43.0108,25.4018,Low,Normal,Low,Abnormal,Low,Normal,Polluted
3.758,6.9727,112.263,1556.989,41.0557,25.2063,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.308,6.9727,139.6253,1483.871,54.741,24.4242,Low,Normal,Low,High,Normal,Normal,Polluted
4.633,6.9727,166.9388,451.6129,50.8309,23.9355,Low,Normal,Low,Normal,Normal,Normal,Polluted
3.945,6.8902,194.2522,238.7097,46.9208,24.522,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.893,6.9727,221.5901,1578.495,54.741,24.0332,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
4.558,6.9727,248.8302,286.0215,44.9658,24.0332,Low,Normal,Low,Normal,Low,Normal,Polluted
5.296,6.9727,276.1193,602.1506,33.2356,22.958,Low,Normal,Low,High,Low,Normal,Polluted
5.064,6.9727,303.3187,1210.753,46.9208,23.1535,Low,Normal,Normal,High,Low,Normal,Unpolluted
5.639,7.2203,330.624,268.8172,44.9658,22.3715,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.589,6.9177,357.9537,1552.688,44.9658,23.4467,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
4.688,7.0278,385.3812,279.5699,50.8309,23.74,Low,Normal,Normal,Normal,Normal,Normal,Unpolluted
4.589,7.0828,121.2252,1587.097,29.3255,23.74,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.558,6.8902,93.8058,1075.269,43.0108,24.4242,Low,Normal,Low,High,Low,Normal,Polluted
4.558,6.9177,66.5901,275.2688,50.8309,24.6198,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.558,6.9727,39.2766,1572.043,44.9658,24.3265,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.558,7.1928,11.955,270.9677,50.8309,24.7175,Low,Normal,Abnormal,Normal,Normal,Normal,Polluted
3.856,7.1653,15.391,1574.193,50.8309,25.2063,Abnormal,Normal,Abnormal,Abnormal,Normal,Normal,Polluted
3.893,7.0002,42.7859,817.2043,43.0108,24.913,Abnormal,Normal,Low,High,Low,Normal,Polluted
4.09,6.9727,70.1646,1578.495,44.9658,25.1085,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.558,7.1653,97.4536,1576.344,29.3255,24.913,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.402,7.0002,124.71,255.914,56.696,24.6198,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.35,7.1378,151.9909,1572.043,43.0108,24.8153,Low,Normal,Low,Abnormal,Low,Normal,Polluted
3.856,6.9177,179.3125,283.871,43.0108,25.2063,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
4.688,6.9727,206.6259,1580.645,50.8309,23.9355,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.558,6.9727,233.8905,273.1183,33.2356,24.131,Low,Normal,Low,Normal,Low,Normal,Polluted
4.205,7.1653,261.2366,1561.29,33.2356,24.3265,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.661,6.9177,288.5093,1593.548,29.3255,24.131,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.965,7.0002,315.8228,1587.097,44.9658,23.4467,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
5.064,6.9727,343.1606,1593.548,50.8309,23.349,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
5.23,6.9177,370.4578,1561.29,41.0557,23.6422,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
4.799,7.1653,397.7631,275.2688,43.0108,23.2512,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
5.403,6.9727,108.7537,270.9677,50.8309,22.7625,Low,Normal,Low,Normal,Normal,Normal,Polluted
5.179,6.9727,81.5217,260.215,41.0557,22.8602,Low,Normal,Low,Normal,Low,Normal,Polluted
4.257,7.2203,54.249,1582.796,29.3255,23.0557,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.202,7.1103,26.9273,1559.14,33.2356,23.6422,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.854,6.9727,0.3698,449.4624,44.9658,23.349,Low,Normal,Abnormal,Normal,Low,Normal,Polluted
4.633,6.9727,27.7077,675.2688,46.9208,23.349,Low,Normal,Low,High,Low,Normal,Polluted
4.558,6.8902,54.8094,283.871,50.8309,24.131,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.506,7.0002,82.1473,675.2688,46.9208,24.8153,Low,Normal,Low,High,Low,Normal,Polluted
4.609,6.8902,109.3956,722.5806,50.8309,24.131,Low,Normal,Low,High,Normal,Normal,Polluted
4.188,7.1103,136.6927,243.0108,44.9658,25.0108,Low,Normal,Low,Normal,Low,Normal,Polluted
4.558,6.9177,163.998,1567.742,29.3255,24.522,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.661,6.9177,191.2626,1563.441,29.3255,24.8153,Low,Normal,Low,Abnormal,Low,Normal,Polluted
3.954,7.1103,218.5679,277.4193,44.9658,25.4018,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
4.558,7.1103,245.8488,1440.86,41.0557,24.522,Low,Normal,Low,High,Low,Normal,Polluted
4.188,6.9177,273.203,279.5699,46.9208,25.0108,Low,Normal,Low,Normal,Low,Normal,Polluted
3.8,7.0278,300.5083,258.0645,29.3255,24.8153,Abnormal,Normal,Normal,Normal,Low,Normal,Polluted
4.308,6.9727,327.9032,1593.548,50.8309,24.0332,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
4.743,7.1653,355.1434,501.0753,44.9658,23.349,Low,Normal,Normal,High,Low,Normal,Unpolluted
4.743,7.0278,382.4487,238.7097,54.741,23.4467,Low,Normal,Normal,Normal,Normal,Normal,Unpolluted
4.153,7.1103,124.3125,268.8172,44.9658,24.0332,Low,Normal,Low,Normal,Low,Normal,Polluted
4.909,6.9177,97.1131,270.9677,33.2356,23.74,Low,Normal,Low,Normal,Low,Normal,Polluted
4.558,6.9177,69.7996,1546.237,54.741,24.913,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.713,6.9177,42.3477,262.3656,29.3255,24.522,Low,Normal,Low,Normal,Low,Normal,Polluted
4.609,7.1653,15.0912,1552.688,29.3255,24.3265,Low,Normal,Abnormal,Abnormal,Low,Normal,Polluted
4.383,6.9177,12.2304,270.9677,46.9208,25.0108,Low,Normal,Abnormal,Normal,Low,Normal,Polluted
4.402,6.9727,39.4787,969.8925,33.2356,24.6198,Low,Normal,Low,High,Low,Normal,Polluted
4.35,7.2203,66.7758,247.3118,50.8309,24.131,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.558,6.9177,94.0567,486.0215,29.3255,24.3265,Low,Normal,Low,Normal,Low,Normal,Polluted
4.633,6.9727,121.3783,1559.14,50.8309,23.74,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.202,7.1653,148.7325,262.3656,33.2356,23.8377,Low,Normal,Low,Normal,Low,Normal,Polluted
4.257,6.8902,175.9971,270.9677,33.2356,23.349,Low,Normal,Low,Normal,Low,Normal,Polluted
4.423,6.9727,203.4164,1212.903,50.8309,23.2512,Low,Normal,Low,High,Normal,Normal,Polluted
5.58,7.0553,230.7054,1572.043,43.0108,22.6647,Low,Normal,Low,Abnormal,Low,Normal,Polluted
5.58,7.1103,258.0678,1559.14,29.3255,22.176,Low,Normal,Low,Abnormal,Low,Normal,Polluted
5.415,6.9727,285.3812,1189.247,29.3255,21.785,Low,Normal,Low,High,Low,Normal,Polluted
4.423,6.9727,312.7273,286.0215,43.0108,22.958,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
5.179,6.9727,340.0977,253.7634,50.8309,22.7625,Low,Normal,Normal,Normal,Normal,Normal,Unpolluted
4.558,6.9177,367.2971,1559.14,50.8309,24.131,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
4.713,7.0278,394.6106,1584.946,50.8309,24.0332,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
4.558,7.0278,111.9469,270.9677,46.9208,24.6198,Low,Normal,Low,Normal,Low,Normal,Polluted
4.755,6.9727,84.6986,1565.591,44.9658,24.3265,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.558,7.2203,57.5725,264.5161,29.3255,24.4242,Low,Normal,Low,Normal,Low,Normal,Polluted
4.558,6.9727,30.2509,1552.688,44.9658,24.6198,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.188,6.9727,2.9619,1550.538,29.3255,25.4018,Low,Normal,Abnormal,Abnormal,Low,Normal,Polluted
3.758,6.9727,24.3516,1556.989,44.9658,25.4018,Abnormal,Normal,Abnormal,Abnormal,Low,Normal,Polluted
4.35,6.9177,51.5917,253.7634,43.0108,24.522,Low,Normal,Low,Normal,Low,Normal,Polluted
4.383,6.9177,78.9378,1569.892,44.9658,25.2063,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.35,7.0002,106.2675,430.1075,33.2356,24.3265,Low,Normal,Low,Normal,Low,Normal,Polluted
3.954,6.9727,133.5321,277.4193,44.9658,25.1085,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.997,6.9177,160.87,264.5161,29.3255,24.6198,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
4.454,6.9727,188.1346,264.5161,41.0557,24.7175,Low,Normal,Low,Normal,Low,Normal,Polluted
4.533,6.9727,215.448,283.871,43.0108,23.9355,Low,Normal,Low,Normal,Low,Normal,Polluted
3.997,7.2203,242.7533,303.2258,44.9658,24.4242,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
4.454,6.9727,270.0342,1597.849,50.8309,24.522,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
5.02,6.9727,297.2825,238.7097,41.0557,23.8377,Low,Normal,Low,Normal,Low,Normal,Polluted
4.558,6.9727,324.5797,1602.151,43.0108,24.3265,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
4.308,6.8902,351.8931,249.4624,50.8309,24.3265,Low,Normal,Normal,Normal,Normal,Normal,Unpolluted
4.755,7.2203,379.1495,260.215,41.0557,24.3265,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.454,7.2203,406.4712,1567.742,43.0108,24.7175,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
4.755,6.9177,100.0945,713.9785,43.0108,24.913,Low,Normal,Low,High,Low,Normal,Polluted
4.558,7.0278,72.8299,1554.839,50.8309,24.522,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.139,7.0278,45.5002,954.8387,43.0108,25.0108,Low,Normal,Low,High,Low,Normal,Polluted
4.286,7.2203,18.2193,270.9677,33.2356,25.4018,Low,Normal,Abnormal,Normal,Low,Normal,Polluted
4.35,7.2203,9.0534,1600,43.0108,24.7175,Low,Normal,Abnormal,Abnormal,Low,Normal,Polluted
4.153,6.9727,36.3343,1591.398,50.8309,24.913,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.308,7.0553,63.6233,1548.387,56.696,24.522,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.777,7.0002,90.9286,1584.946,46.9208,22.958,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.688,6.9177,118.3317,283.871,43.0108,23.4467,Low,Normal,Low,Normal,Low,Normal,Polluted
5.02,7.2754,145.7185,1561.29,44.9658,23.2512,Low,Normal,Low,Abnormal,Low,Normal,Polluted
5.002,6.9727,173.1378,275.2688,46.9208,22.8602,Low,Normal,Low,Normal,Low,Normal,Polluted
5.415,6.9727,200.435,503.2258,50.8309,21.5894,Low,Normal,Low,High,Normal,Normal,Polluted
4.541,6.8902,227.724,1294.624,54.741,22.2737,Low,Normal,Low,High,Normal,Normal,Polluted
4.943,6.9177,255.013,253.7634,50.8309,22.3715,Low,Normal,Low,Normal,Normal,Normal,Polluted
5.355,6.9727,282.3998,279.5699,50.8309,22.958,Low,Normal,Low,Normal,Normal,Normal,Polluted
5.02,6.9177,309.7621,260.215,44.9658,23.2512,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.609,6.9727,337.1815,1427.957,50.8309,24.0332,Low,Normal,Normal,High,Normal,Normal,Unpolluted
5.064,7.1103,364.5764,1032.258,54.741,23.5445,Low,Normal,Normal,High,Normal,Normal,Unpolluted
5.118,7.2203,391.6781,279.5699,50.8309,24.4242,Low,Normal,Normal,Normal,Normal,Normal,Unpolluted
5.118,7.2478,114.7165,1591.398,50.8309,24.4242,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.909,7.2203,87.3786,1552.688,41.0557,23.9355,Low,Normal,Low,Abnormal,Low,Normal,Polluted
3.758,7.1653,60.0407,313.9785,43.0108,25.0108,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
4.051,6.9727,32.7599,1569.892,44.9658,25.0108,Low,Normal,Low,Abnormal,Low,Normal,Polluted
3.661,7.2203,5.4464,275.2688,44.9658,25.304,Abnormal,Normal,Abnormal,Normal,Low,Normal,Polluted
3.856,7.0002,21.8182,1576.344,50.8309,25.0108,Abnormal,Normal,Abnormal,Abnormal,Normal,Normal,Polluted
4.35,7.0828,49.0909,1589.247,50.8309,24.7175,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.35,6.9727,76.3718,1546.237,50.8309,24.522,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.35,7.2203,103.6771,1572.043,50.8309,24.2287,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.633,7.1653,130.958,1591.398,50.8309,23.9355,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.997,6.9727,158.2959,279.5699,50.8309,24.2287,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
4.965,7.2203,185.5686,1567.742,50.8309,23.9355,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.454,6.9177,212.882,513.9785,46.9208,24.2287,Low,Normal,Low,High,Low,Normal,Polluted
4.558,6.9727,240.2525,1329.032,43.0108,24.131,Low,Normal,Low,High,Low,Normal,Polluted
5.285,6.9727,267.4601,675.2688,46.9208,23.349,Low,Normal,Low,High,Low,Normal,Polluted
5.285,6.9177,294.7654,245.1613,29.3255,23.9355,Low,Normal,Low,Normal,Low,Normal,Polluted
5.066,7.1653,322.1115,238.7097,41.0557,24.0332,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
5.119,7.0002,349.4901,1445.161,46.9208,23.6422,Low,Normal,Normal,High,Low,Normal,Unpolluted
5.066,6.9177,376.7791,251.6129,44.9658,24.522,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.713,7.1103,404.0681,1559.14,50.8309,24.131,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
4.432,7.1378,102.5057,1556.989,29.3255,25.2063,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.153,7.2203,75.1189,1576.344,50.8309,24.913,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.35,6.9727,47.8625,1561.29,44.9658,24.7175,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.256,6.9177,20.5816,1556.989,46.9208,24.6198,Low,Normal,Abnormal,Abnormal,Low,Normal,Polluted
3.696,7.0553,6.8377,1593.548,50.8309,24.913,Abnormal,Normal,Abnormal,Abnormal,Normal,Normal,Polluted
3.997,6.9727,34.2164,1565.591,44.9658,24.3265,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.633,6.9177,61.4891,283.871,50.8309,23.6422,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.589,7.0002,88.8188,1587.097,44.9658,23.2512,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.743,7.2203,116.0427,769.8925,50.8309,23.74,Low,Normal,Low,High,Normal,Normal,Polluted
5.296,7.0553,143.3806,275.2688,43.0108,22.7625,Low,Normal,Low,Normal,Low,Normal,Polluted
5.403,7.2754,170.7185,1569.892,54.741,22.3715,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
5.541,6.9727,198.0319,279.5699,50.8309,21.785,Low,Normal,Low,Normal,Normal,Normal,Polluted
5.668,6.9727,225.3861,1552.688,33.2356,21.8827,Low,Normal,Low,Abnormal,Low,Normal,Polluted
5.23,6.9727,252.6263,1567.742,50.8309,23.0557,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
5.066,7.2203,279.842,774.1935,43.0108,24.0332,Low,Normal,Low,High,Low,Normal,Polluted
5.875,6.9727,307.245,1574.193,50.8309,22.7625,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
4.911,7.2478,334.5341,1548.387,54.741,24.131,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
4.807,7.1103,361.8882,245.1613,46.9208,24.6198,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.454,7.2203,389.2505,273.1183,50.8309,24.8153,Low,Normal,Normal,Normal,Normal,Normal,Unpolluted
4.558,6.8902,117.2336,283.871,44.9658,24.7175,Low,Normal,Low,Normal,Low,Normal,Polluted
4.558,7.0278,89.8794,1561.29,33.2356,24.7175,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.661,6.9177,62.5334,283.871,44.9658,24.8153,Low,Normal,Low,Normal,Low,Normal,Polluted
4.139,7.1378,35.1466,1561.29,41.0557,25.0108,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.454,7.1103,7.768,279.5699,43.0108,24.8153,Low,Normal,Abnormal,Normal,Low,Normal,Polluted
3.997,6.9177,19.5536,286.0215,44.9658,24.522,Abnormal,Normal,Abnormal,Normal,Low,Normal,Polluted
4.35,6.9177,46.8915,249.4624,43.0108,24.2287,Low,Normal,Low,Normal,Low,Normal,Polluted
4.402,6.9727,74.2131,1410.753,44.9658,24.913,Low,Normal,Low,High,Low,Normal,Polluted
4.688,6.9727,101.5021,535.4839,41.0557,23.5445,Low,Normal,Low,High,Low,Normal,Polluted
3.945,6.9727,128.8156,251.6129,44.9658,24.4242,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
4.101,7.2203,156.0639,808.6022,50.8309,24.131,Low,Normal,Low,High,Normal,Normal,Polluted
4.533,7.1103,183.304,268.8172,44.9658,23.5445,Low,Normal,Low,Normal,Low,Normal,Polluted
4.633,6.9177,210.6745,1580.645,41.0557,23.1535,Low,Normal,Low,Abnormal,Low,Normal,Polluted
5.403,6.9727,237.9554,266.6667,43.0108,22.6647,Low,Normal,Low,Normal,Low,Normal,Polluted
5.58,6.9727,265.334,266.6667,43.0108,22.6647,Low,Normal,Low,Normal,Low,Normal,Polluted
5.403,7.0002,292.6882,1559.14,50.8309,22.7625,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
5.02,6.9727,319.912,270.9677,43.0108,23.4467,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.965,7.2203,347.2092,526.8817,43.0108,23.349,Low,Normal,Normal,High,Low,Normal,Unpolluted
5.119,6.9177,374.4901,260.215,41.0557,23.9355,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.454,6.9727,401.8361,1565.591,54.741,24.3265,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
4.454,6.9177,104.8192,1563.441,41.0557,24.4242,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.713,6.9727,77.4406,273.1183,50.8309,24.8153,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.909,7.0553,50.0375,1563.441,29.3255,23.9355,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.558,6.9177,22.6833,275.2688,50.8309,24.7175,Low,Normal,Abnormal,Normal,Normal,Normal,Polluted
4.139,7.2203,4.6546,238.7097,41.0557,25.0108,Low,Normal,Abnormal,Normal,Low,Normal,Polluted
3.661,6.9727,31.9436,860.2151,43.0108,25.304,Abnormal,Normal,Low,High,Low,Normal,Polluted
3.573,6.9727,59.2082,1569.892,44.9658,25.0108,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.954,6.9727,86.5217,260.215,44.9658,25.2063,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.905,7.1378,113.7455,270.9677,43.0108,25.4018,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
4.205,7.2203,141.0345,1561.29,41.0557,24.3265,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.153,7.0553,168.348,247.3118,46.9208,24.913,Low,Normal,Low,Normal,Low,Normal,Polluted
4.633,6.9177,195.6533,503.2258,29.3255,23.5445,Low,Normal,Low,High,Low,Normal,Polluted
4.146,7.1103,222.869,275.2688,44.9658,23.5445,Low,Normal,Low,Normal,Low,Normal,Polluted
4.423,6.9727,250.1499,266.6667,50.8309,23.5445,Low,Normal,Low,Normal,Normal,Normal,Polluted
3.893,6.9727,277.4796,875.2689,54.741,24.0332,Abnormal,Normal,Low,High,Normal,Normal,Polluted
4.688,7.1653,304.7768,1561.29,41.0557,23.4467,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
5.238,6.9727,332.0251,262.3656,33.2356,22.3715,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
5.296,6.9177,359.3711,1578.495,44.9658,22.4692,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
5.355,6.9727,386.7335,1286.022,50.8309,22.0782,Low,Normal,Normal,High,Normal,Normal,Unpolluted
4.659,7.1378,119.8566,1556.989,46.9208,22.7625,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.743,7.2203,92.4536,1563.441,29.3255,23.0557,Low,Normal,Low,Abnormal,Low,Normal,Polluted
5.403,6.9727,65.132,264.5161,33.2356,22.7625,Low,Normal,Low,Normal,Low,Normal,Polluted
4.854,7.0278,37.8429,1068.817,44.9658,23.1535,Low,Normal,Low,High,Low,Normal,Polluted
5.064,7.1378,10.4806,1544.086,41.0557,23.349,Low,Normal,Abnormal,Abnormal,Low,Normal,Polluted
4.558,7.0278,16.8166,987.0967,41.0557,24.6198,Low,Normal,Abnormal,High,Low,Normal,Polluted
4.609,6.9727,44.2033,1546.237,50.8309,24.913,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.661,6.9727,71.5005,238.7097,41.0557,24.3265,Low,Normal,Low,Normal,Low,Normal,Polluted
4.558,7.2203,98.8058,1593.548,50.8309,24.7175,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.856,6.9727,126.1926,275.2688,50.8309,25.0108,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
4.051,7.2203,153.5549,270.9677,50.8309,25.0108,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.205,7.1653,180.8032,1290.323,50.8309,24.522,Low,Normal,Low,High,Normal,Normal,Polluted
3.954,7.2203,208.0189,260.215,41.0557,25.0108,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
